Brand,Model,RAM,Storage,Camera,Battery,Processor,Price,Units Sold,Region,Channel,Year
Motorola,MOT-101,4GB,512GB,48MP,4300mAh,A16 Bionic,33000,2449,Gujarat,Retail,2025
Motorola,MOT-101,4GB,512GB,48MP,4300mAh,A16 Bionic,33000,7928,Telangana,Retail,2025
Motorola,MOT-101,4GB,512GB,48MP,4300mAh,A16 Bionic,33000,17637,Maharashtra,Retail,2025
Motorola,MOT-101,4GB,512GB,48MP,4300mAh,A16 Bionic,33000,14257,West Bengal,Online,2025
Motorola,MOT-101,4GB,512GB,48MP,4300mAh,A16 Bionic,33000,9982,Madhya Pradesh,Wholesale,2025
Motorola,MOT-102,6GB,512GB,108MP,5000mAh,Snapdragon 8 Gen 1,34500,12883,Madhya Pradesh,Retail,2024
Motorola,MOT-102,6GB,512GB,108MP,5000mAh,Snapdragon 8 Gen 1,34500,6352,West Bengal,Online,2024
Motorola,MOT-102,6GB,512GB,108MP,5000mAh,Snapdragon 8 Gen 1,34500,13232,Delhi,Online,2024
Motorola,MOT-102,6GB,512GB,108MP,5000mAh,Snapdragon 8 Gen 1,34500,17651,Bihar,Retail,2024
Motorola,MOT-102,6GB,512GB,108MP,5000mAh,Snapdragon 8 Gen 1,34500,5035,Karnataka,Wholesale,2024
Motorola,MOT-103,8GB,64GB,64MP,5500mAh,Snapdragon 8 Gen 2,32000,5422,Telangana,Online,2022
Motorola,MOT-103,8GB,64GB,64MP,5500mAh,Snapdragon 8 Gen 2,32000,9270,Gujarat,Retail,2022
Motorola,MOT-103,8GB,64GB,64MP,5500mAh,Snapdragon 8 Gen 2,32000,11104,Madhya Pradesh,Online,2022
Motorola,MOT-103,8GB,64GB,64MP,5500mAh,Snapdragon 8 Gen 2,32000,17278,West Bengal,Wholesale,2022
Motorola,MOT-103,8GB,64GB,64MP,5500mAh,Snapdragon 8 Gen 2,32000,19837,Bihar,Wholesale,2022
Motorola,MOT-104,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,39000,12572,West Bengal,Retail,2023
Motorola,MOT-104,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,39000,5754,Gujarat,Online,2023
Motorola,MOT-104,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,39000,14737,Karnataka,Wholesale,2023
Motorola,MOT-104,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,39000,18386,Madhya Pradesh,Retail,2023
Motorola,MOT-104,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,39000,10325,Tamil Nadu,Wholesale,2023
Motorola,MOT-105,12GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 2,32500,19014,Gujarat,Retail,2025
Motorola,MOT-105,12GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 2,32500,4263,Karnataka,Retail,2025
Motorola,MOT-105,12GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 2,32500,13051,Delhi,Wholesale,2025
Motorola,MOT-105,12GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 2,32500,8521,Telangana,Retail,2025
Motorola,MOT-105,12GB,128GB,108MP,4000mAh,Snapdragon 8 Gen 2,32500,4039,Tamil Nadu,Wholesale,2025
Motorola,MOT-106,8GB,512GB,200MP,5000mAh,Dimensity 1080,36000,9778,Gujarat,Retail,2023
Motorola,MOT-106,8GB,512GB,200MP,5000mAh,Dimensity 1080,36000,8260,Bihar,Wholesale,2023
Motorola,MOT-106,8GB,512GB,200MP,5000mAh,Dimensity 1080,36000,14354,Karnataka,Wholesale,2023
Motorola,MOT-106,8GB,512GB,200MP,5000mAh,Dimensity 1080,36000,14880,West Bengal,Wholesale,2023
Motorola,MOT-106,8GB,512GB,200MP,5000mAh,Dimensity 1080,36000,8849,Madhya Pradesh,Online,2023
Motorola,MOT-107,8GB,128GB,64MP,4500mAh,Dimensity 1080,30000,8574,West Bengal,Retail,2022
Motorola,MOT-107,8GB,128GB,64MP,4500mAh,Dimensity 1080,30000,16782,Madhya Pradesh,Wholesale,2022
Motorola,MOT-107,8GB,128GB,64MP,4500mAh,Dimensity 1080,30000,10650,Maharashtra,Online,2022
Motorola,MOT-107,8GB,128GB,64MP,4500mAh,Dimensity 1080,30000,11825,Delhi,Wholesale,2022
Motorola,MOT-107,8GB,128GB,64MP,4500mAh,Dimensity 1080,30000,8061,Tamil Nadu,Online,2022
Motorola,MOT-108,16GB,512GB,64MP,4000mAh,A17 Pro,36500,18049,Delhi,Retail,2025
Motorola,MOT-108,16GB,512GB,64MP,4000mAh,A17 Pro,36500,13152,Bihar,Wholesale,2025
Motorola,MOT-108,16GB,512GB,64MP,4000mAh,A17 Pro,36500,12022,Madhya Pradesh,Retail,2025
Motorola,MOT-108,16GB,512GB,64MP,4000mAh,A17 Pro,36500,6129,Uttar Pradesh,Wholesale,2025
Motorola,MOT-108,16GB,512GB,64MP,4000mAh,A17 Pro,36500,10081,West Bengal,Online,2025
Motorola,MOT-109,8GB,512GB,64MP,4500mAh,Dimensity 1080,35500,17570,Gujarat,Retail,2024
Motorola,MOT-109,8GB,512GB,64MP,4500mAh,Dimensity 1080,35500,16262,Karnataka,Online,2024
Motorola,MOT-109,8GB,512GB,64MP,4500mAh,Dimensity 1080,35500,11074,Bihar,Retail,2024
Motorola,MOT-109,8GB,512GB,64MP,4500mAh,Dimensity 1080,35500,13347,West Bengal,Retail,2024
Motorola,MOT-109,8GB,512GB,64MP,4500mAh,Dimensity 1080,35500,10304,Delhi,Wholesale,2024
Motorola,MOT-110,12GB,256GB,200MP,4300mAh,A16 Bionic,31000,11780,Gujarat,Online,2022
Motorola,MOT-110,12GB,256GB,200MP,4300mAh,A16 Bionic,31000,17468,Tamil Nadu,Retail,2022
Motorola,MOT-110,12GB,256GB,200MP,4300mAh,A16 Bionic,31000,7588,Madhya Pradesh,Wholesale,2022
Motorola,MOT-110,12GB,256GB,200MP,4300mAh,A16 Bionic,31000,7561,West Bengal,Retail,2022
Motorola,MOT-110,12GB,256GB,200MP,4300mAh,A16 Bionic,31000,15072,Maharashtra,Wholesale,2022
Motorola,MOT-111,16GB,64GB,200MP,5500mAh,A15 Bionic,33500,3729,Karnataka,Retail,2025
Motorola,MOT-111,16GB,64GB,200MP,5500mAh,A15 Bionic,33500,10386,Madhya Pradesh,Online,2025
Motorola,MOT-111,16GB,64GB,200MP,5500mAh,A15 Bionic,33500,16649,Maharashtra,Retail,2025
Motorola,MOT-111,16GB,64GB,200MP,5500mAh,A15 Bionic,33500,9316,Telangana,Wholesale,2025
Motorola,MOT-111,16GB,64GB,200MP,5500mAh,A15 Bionic,33500,3407,Bihar,Wholesale,2025
Motorola,MOT-112,12GB,128GB,200MP,5000mAh,Dimensity 1080,32000,4273,Telangana,Retail,2024
Motorola,MOT-112,12GB,128GB,200MP,5000mAh,Dimensity 1080,32000,6422,Uttar Pradesh,Online,2024
Motorola,MOT-112,12GB,128GB,200MP,5000mAh,Dimensity 1080,32000,12723,Maharashtra,Retail,2024
Motorola,MOT-112,12GB,128GB,200MP,5000mAh,Dimensity 1080,32000,10371,Gujarat,Retail,2024
Motorola,MOT-112,12GB,128GB,200MP,5000mAh,Dimensity 1080,32000,6447,Madhya Pradesh,Retail,2024
Motorola,MOT-113,4GB,512GB,200MP,4500mAh,Dimensity 8200,32000,17885,Karnataka,Wholesale,2025
Motorola,MOT-113,4GB,512GB,200MP,4500mAh,Dimensity 8200,32000,19293,Tamil Nadu,Retail,2025
Motorola,MOT-113,4GB,512GB,200MP,4500mAh,Dimensity 8200,32000,7876,Gujarat,Retail,2025
Motorola,MOT-113,4GB,512GB,200MP,4500mAh,Dimensity 8200,32000,9805,Uttar Pradesh,Online,2025
Motorola,MOT-113,4GB,512GB,200MP,4500mAh,Dimensity 8200,32000,13083,Madhya Pradesh,Retail,2025
Motorola,MOT-114,4GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 1,27500,17223,Karnataka,Online,2023
Motorola,MOT-114,4GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 1,27500,14260,Tamil Nadu,Wholesale,2023
Motorola,MOT-114,4GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 1,27500,15773,Gujarat,Wholesale,2023
Motorola,MOT-114,4GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 1,27500,7752,West Bengal,Retail,2023
Motorola,MOT-114,4GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 1,27500,17058,Telangana,Online,2023
Motorola,MOT-115,6GB,128GB,64MP,4500mAh,Snapdragon 7 Gen 1,32500,11094,Uttar Pradesh,Online,2022
Motorola,MOT-115,6GB,128GB,64MP,4500mAh,Snapdragon 7 Gen 1,32500,5348,Delhi,Wholesale,2022
Motorola,MOT-115,6GB,128GB,64MP,4500mAh,Snapdragon 7 Gen 1,32500,7253,Karnataka,Online,2022
Motorola,MOT-115,6GB,128GB,64MP,4500mAh,Snapdragon 7 Gen 1,32500,6767,Madhya Pradesh,Online,2022
Motorola,MOT-115,6GB,128GB,64MP,4500mAh,Snapdragon 7 Gen 1,32500,19446,West Bengal,Retail,2022
Motorola,MOT-116,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,35000,4317,Gujarat,Wholesale,2022
Motorola,MOT-116,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,35000,9163,Maharashtra,Wholesale,2022
Motorola,MOT-116,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,35000,4777,Delhi,Retail,2022
Motorola,MOT-116,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,35000,8707,Bihar,Online,2022
Motorola,MOT-116,16GB,512GB,200MP,5000mAh,Snapdragon 7 Gen 1,35000,17379,West Bengal,Online,2022
Motorola,MOT-117,4GB,64GB,48MP,5500mAh,Dimensity 1080,27000,13201,Gujarat,Wholesale,2024
Motorola,MOT-117,4GB,64GB,48MP,5500mAh,Dimensity 1080,27000,7065,Karnataka,Wholesale,2024
Motorola,MOT-117,4GB,64GB,48MP,5500mAh,Dimensity 1080,27000,13311,Telangana,Wholesale,2024
Motorola,MOT-117,4GB,64GB,48MP,5500mAh,Dimensity 1080,27000,17020,Madhya Pradesh,Online,2024
Motorola,MOT-117,4GB,64GB,48MP,5500mAh,Dimensity 1080,27000,3874,Bihar,Wholesale,2024
Motorola,MOT-118,6GB,64GB,64MP,4300mAh,A15 Bionic,29000,16690,Telangana,Wholesale,2023
Motorola,MOT-118,6GB,64GB,64MP,4300mAh,A15 Bionic,29000,5105,Uttar Pradesh,Retail,2023
Motorola,MOT-118,6GB,64GB,64MP,4300mAh,A15 Bionic,29000,10183,Bihar,Online,2023
Motorola,MOT-118,6GB,64GB,64MP,4300mAh,A15 Bionic,29000,9794,Madhya Pradesh,Retail,2023
Motorola,MOT-118,6GB,64GB,64MP,4300mAh,A15 Bionic,29000,4549,Gujarat,Wholesale,2023
Motorola,MOT-119,16GB,128GB,64MP,4300mAh,A17 Pro,31500,14265,Karnataka,Online,2025
Motorola,MOT-119,16GB,128GB,64MP,4300mAh,A17 Pro,31500,6539,Telangana,Online,2025
Motorola,MOT-119,16GB,128GB,64MP,4300mAh,A17 Pro,31500,12977,West Bengal,Wholesale,2025
Motorola,MOT-119,16GB,128GB,64MP,4300mAh,A17 Pro,31500,15521,Tamil Nadu,Online,2025
Motorola,MOT-119,16GB,128GB,64MP,4300mAh,A17 Pro,31500,6084,Gujarat,Wholesale,2025
Motorola,MOT-120,16GB,512GB,200MP,4000mAh,Dimensity 8200,36000,2593,Telangana,Wholesale,2024
Motorola,MOT-120,16GB,512GB,200MP,4000mAh,Dimensity 8200,36000,9152,Delhi,Online,2024
Motorola,MOT-120,16GB,512GB,200MP,4000mAh,Dimensity 8200,36000,5306,Bihar,Wholesale,2024
Motorola,MOT-120,16GB,512GB,200MP,4000mAh,Dimensity 8200,36000,18378,Tamil Nadu,Retail,2024
Motorola,MOT-120,16GB,512GB,200MP,4000mAh,Dimensity 8200,36000,17826,Maharashtra,Retail,2024
Motorola,MOT-121,8GB,64GB,64MP,4000mAh,Snapdragon 695,28000,12332,Telangana,Wholesale,2023
Motorola,MOT-121,8GB,64GB,64MP,4000mAh,Snapdragon 695,28000,19582,West Bengal,Online,2023
Motorola,MOT-121,8GB,64GB,64MP,4000mAh,Snapdragon 695,28000,16786,Gujarat,Online,2023
Motorola,MOT-121,8GB,64GB,64MP,4000mAh,Snapdragon 695,28000,14864,Uttar Pradesh,Retail,2023
Motorola,MOT-121,8GB,64GB,64MP,4000mAh,Snapdragon 695,28000,14133,Delhi,Online,2023
Motorola,MOT-122,12GB,128GB,64MP,4500mAh,A15 Bionic,29000,2389,Bihar,Online,2024
Motorola,MOT-122,12GB,128GB,64MP,4500mAh,A15 Bionic,29000,15088,Karnataka,Wholesale,2024
Motorola,MOT-122,12GB,128GB,64MP,4500mAh,A15 Bionic,29000,19011,Maharashtra,Online,2024
Motorola,MOT-122,12GB,128GB,64MP,4500mAh,A15 Bionic,29000,4043,Telangana,Online,2024
Motorola,MOT-122,12GB,128GB,64MP,4500mAh,A15 Bionic,29000,6882,West Bengal,Retail,2024
Motorola,MOT-123,16GB,128GB,64MP,5000mAh,Snapdragon 8 Gen 2,32500,9118,Telangana,Wholesale,2022
Motorola,MOT-123,16GB,128GB,64MP,5000mAh,Snapdragon 8 Gen 2,32500,18125,Karnataka,Online,2022
Motorola,MOT-123,16GB,128GB,64MP,5000mAh,Snapdragon 8 Gen 2,32500,11378,Bihar,Wholesale,2022
Motorola,MOT-123,16GB,128GB,64MP,5000mAh,Snapdragon 8 Gen 2,32500,8547,Delhi,Retail,2022
Motorola,MOT-123,16GB,128GB,64MP,5000mAh,Snapdragon 8 Gen 2,32500,2735,Madhya Pradesh,Wholesale,2022
Motorola,MOT-124,8GB,512GB,108MP,4300mAh,Dimensity 8200,31000,10872,Delhi,Online,2023
Motorola,MOT-124,8GB,512GB,108MP,4300mAh,Dimensity 8200,31000,19769,West Bengal,Retail,2023
Motorola,MOT-124,8GB,512GB,108MP,4300mAh,Dimensity 8200,31000,5629,Bihar,Retail,2023
Motorola,MOT-124,8GB,512GB,108MP,4300mAh,Dimensity 8200,31000,11427,Madhya Pradesh,Retail,2023
Motorola,MOT-124,8GB,512GB,108MP,4300mAh,Dimensity 8200,31000,10884,Telangana,Retail,2023
Motorola,MOT-125,12GB,512GB,200MP,4000mAh,Dimensity 8200,33000,5891,Delhi,Online,2023
Motorola,MOT-125,12GB,512GB,200MP,4000mAh,Dimensity 8200,33000,19578,Karnataka,Online,2023
Motorola,MOT-125,12GB,512GB,200MP,4000mAh,Dimensity 8200,33000,17268,Tamil Nadu,Online,2023
Motorola,MOT-125,12GB,512GB,200MP,4000mAh,Dimensity 8200,33000,18591,Uttar Pradesh,Online,2023
Motorola,MOT-125,12GB,512GB,200MP,4000mAh,Dimensity 8200,33000,16935,Gujarat,Wholesale,2023
Motorola,MOT-126,6GB,128GB,64MP,4500mAh,Dimensity 8200,30000,7181,Bihar,Online,2024
Motorola,MOT-126,6GB,128GB,64MP,4500mAh,Dimensity 8200,30000,13326,Uttar Pradesh,Wholesale,2024
Motorola,MOT-126,6GB,128GB,64MP,4500mAh,Dimensity 8200,30000,16697,West Bengal,Online,2024
Motorola,MOT-126,6GB,128GB,64MP,4500mAh,Dimensity 8200,30000,16492,Maharashtra,Retail,2024
Motorola,MOT-126,6GB,128GB,64MP,4500mAh,Dimensity 8200,30000,16605,Madhya Pradesh,Retail,2024
Motorola,MOT-127,8GB,256GB,200MP,4300mAh,Snapdragon 695,29000,3404,West Bengal,Retail,2024
Motorola,MOT-127,8GB,256GB,200MP,4300mAh,Snapdragon 695,29000,11580,Gujarat,Online,2024
Motorola,MOT-127,8GB,256GB,200MP,4300mAh,Snapdragon 695,29000,4031,Tamil Nadu,Retail,2024
Motorola,MOT-127,8GB,256GB,200MP,4300mAh,Snapdragon 695,29000,19351,Madhya Pradesh,Retail,2024
Motorola,MOT-127,8GB,256GB,200MP,4300mAh,Snapdragon 695,29000,12191,Uttar Pradesh,Retail,2024
Motorola,MOT-128,12GB,128GB,108MP,5500mAh,A15 Bionic,29000,19394,Bihar,Online,2023
Motorola,MOT-128,12GB,128GB,108MP,5500mAh,A15 Bionic,29000,14999,Delhi,Online,2023
Motorola,MOT-128,12GB,128GB,108MP,5500mAh,A15 Bionic,29000,6079,Karnataka,Wholesale,2023
Motorola,MOT-128,12GB,128GB,108MP,5500mAh,A15 Bionic,29000,12190,Maharashtra,Retail,2023
Motorola,MOT-128,12GB,128GB,108MP,5500mAh,A15 Bionic,29000,16113,Madhya Pradesh,Online,2023
Motorola,MOT-129,4GB,256GB,200MP,5000mAh,A17 Pro,32500,14038,Karnataka,Retail,2024
Motorola,MOT-129,4GB,256GB,200MP,5000mAh,A17 Pro,32500,8291,Maharashtra,Retail,2024
Motorola,MOT-129,4GB,256GB,200MP,5000mAh,A17 Pro,32500,11401,Telangana,Retail,2024
Motorola,MOT-129,4GB,256GB,200MP,5000mAh,A17 Pro,32500,9923,Madhya Pradesh,Retail,2024
Motorola,MOT-129,4GB,256GB,200MP,5000mAh,A17 Pro,32500,3473,Bihar,Retail,2024
Motorola,MOT-130,12GB,128GB,48MP,4000mAh,Dimensity 1080,32500,13074,Delhi,Wholesale,2022
Motorola,MOT-130,12GB,128GB,48MP,4000mAh,Dimensity 1080,32500,17921,Gujarat,Online,2022
Motorola,MOT-130,12GB,128GB,48MP,4000mAh,Dimensity 1080,32500,2442,West Bengal,Retail,2022
Motorola,MOT-130,12GB,128GB,48MP,4000mAh,Dimensity 1080,32500,15360,Telangana,Online,2022
Motorola,MOT-130,12GB,128GB,48MP,4000mAh,Dimensity 1080,32500,12372,Madhya Pradesh,Retail,2022
Motorola,MOT-131,4GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,4375,Delhi,Online,2024
Motorola,MOT-131,4GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,6291,Telangana,Wholesale,2024
Motorola,MOT-131,4GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,12880,Uttar Pradesh,Online,2024
Motorola,MOT-131,4GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,13547,Bihar,Online,2024
Motorola,MOT-131,4GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,17312,West Bengal,Online,2024
Motorola,MOT-132,8GB,512GB,108MP,4500mAh,Dimensity 1080,36000,12449,Bihar,Wholesale,2024
Motorola,MOT-132,8GB,512GB,108MP,4500mAh,Dimensity 1080,36000,11429,Karnataka,Retail,2024
Motorola,MOT-132,8GB,512GB,108MP,4500mAh,Dimensity 1080,36000,7862,Telangana,Retail,2024
Motorola,MOT-132,8GB,512GB,108MP,4500mAh,Dimensity 1080,36000,14956,West Bengal,Retail,2024
Motorola,MOT-132,8GB,512GB,108MP,4500mAh,Dimensity 1080,36000,6864,Delhi,Retail,2024
Motorola,MOT-133,16GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 2,30500,12346,Gujarat,Wholesale,2023
Motorola,MOT-133,16GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 2,30500,8329,Tamil Nadu,Retail,2023
Motorola,MOT-133,16GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 2,30500,18778,Karnataka,Wholesale,2023
Motorola,MOT-133,16GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 2,30500,4667,Telangana,Online,2023
Motorola,MOT-133,16GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 2,30500,2164,Delhi,Wholesale,2023
Motorola,MOT-134,6GB,128GB,200MP,4500mAh,Snapdragon 7 Gen 1,32000,17571,Delhi,Retail,2023
Motorola,MOT-134,6GB,128GB,200MP,4500mAh,Snapdragon 7 Gen 1,32000,8699,Madhya Pradesh,Wholesale,2023
Motorola,MOT-134,6GB,128GB,200MP,4500mAh,Snapdragon 7 Gen 1,32000,14337,Tamil Nadu,Retail,2023
Motorola,MOT-134,6GB,128GB,200MP,4500mAh,Snapdragon 7 Gen 1,32000,5576,Uttar Pradesh,Wholesale,2023
Motorola,MOT-134,6GB,128GB,200MP,4500mAh,Snapdragon 7 Gen 1,32000,16082,Karnataka,Wholesale,2023
Motorola,MOT-135,16GB,512GB,200MP,5000mAh,Snapdragon 695,35000,7461,West Bengal,Wholesale,2025
Motorola,MOT-135,16GB,512GB,200MP,5000mAh,Snapdragon 695,35000,9430,Uttar Pradesh,Retail,2025
Motorola,MOT-135,16GB,512GB,200MP,5000mAh,Snapdragon 695,35000,10696,Bihar,Retail,2025
Motorola,MOT-135,16GB,512GB,200MP,5000mAh,Snapdragon 695,35000,2135,Maharashtra,Online,2025
Motorola,MOT-135,16GB,512GB,200MP,5000mAh,Snapdragon 695,35000,10749,Delhi,Online,2025
Motorola,MOT-136,12GB,128GB,108MP,5000mAh,Dimensity 1080,35000,4915,Karnataka,Online,2024
Motorola,MOT-136,12GB,128GB,108MP,5000mAh,Dimensity 1080,35000,19241,Delhi,Online,2024
Motorola,MOT-136,12GB,128GB,108MP,5000mAh,Dimensity 1080,35000,17777,Gujarat,Wholesale,2024
Motorola,MOT-136,12GB,128GB,108MP,5000mAh,Dimensity 1080,35000,14409,Tamil Nadu,Retail,2024
Motorola,MOT-136,12GB,128GB,108MP,5000mAh,Dimensity 1080,35000,14626,Uttar Pradesh,Retail,2024
Motorola,MOT-137,6GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,34500,7109,Bihar,Wholesale,2024
Motorola,MOT-137,6GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,34500,8947,West Bengal,Retail,2024
Motorola,MOT-137,6GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,34500,16010,Telangana,Online,2024
Motorola,MOT-137,6GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,34500,12715,Madhya Pradesh,Online,2024
Motorola,MOT-137,6GB,512GB,108MP,5500mAh,Snapdragon 8 Gen 2,34500,13619,Maharashtra,Online,2024
Motorola,MOT-138,16GB,64GB,64MP,5000mAh,Snapdragon 695,32000,17371,Gujarat,Wholesale,2025
Motorola,MOT-138,16GB,64GB,64MP,5000mAh,Snapdragon 695,32000,19347,Telangana,Wholesale,2025
Motorola,MOT-138,16GB,64GB,64MP,5000mAh,Snapdragon 695,32000,15367,Uttar Pradesh,Wholesale,2025
Motorola,MOT-138,16GB,64GB,64MP,5000mAh,Snapdragon 695,32000,8993,Tamil Nadu,Wholesale,2025
Motorola,MOT-138,16GB,64GB,64MP,5000mAh,Snapdragon 695,32000,9755,Maharashtra,Retail,2025
Motorola,MOT-139,8GB,256GB,64MP,5000mAh,A16 Bionic,30000,11457,Gujarat,Online,2025
Motorola,MOT-139,8GB,256GB,64MP,5000mAh,A16 Bionic,30000,12302,Tamil Nadu,Wholesale,2025
Motorola,MOT-139,8GB,256GB,64MP,5000mAh,A16 Bionic,30000,3918,Telangana,Online,2025
Motorola,MOT-139,8GB,256GB,64MP,5000mAh,A16 Bionic,30000,12236,Maharashtra,Wholesale,2025
Motorola,MOT-139,8GB,256GB,64MP,5000mAh,A16 Bionic,30000,12924,Bihar,Online,2025
Motorola,MOT-140,12GB,256GB,64MP,5000mAh,Dimensity 8200,37000,18631,Bihar,Wholesale,2025
Motorola,MOT-140,12GB,256GB,64MP,5000mAh,Dimensity 8200,37000,19086,Telangana,Online,2025
Motorola,MOT-140,12GB,256GB,64MP,5000mAh,Dimensity 8200,37000,13209,Uttar Pradesh,Online,2025
Motorola,MOT-140,12GB,256GB,64MP,5000mAh,Dimensity 8200,37000,3783,Maharashtra,Online,2025
Motorola,MOT-140,12GB,256GB,64MP,5000mAh,Dimensity 8200,37000,12687,Tamil Nadu,Retail,2025
Infinix,INF-101,16GB,64GB,64MP,5500mAh,A17 Pro,24500,14269,Tamil Nadu,Retail,2022
Infinix,INF-101,16GB,64GB,64MP,5500mAh,A17 Pro,24500,5949,Uttar Pradesh,Retail,2022
Infinix,INF-101,16GB,64GB,64MP,5500mAh,A17 Pro,24500,9430,Madhya Pradesh,Retail,2022
Infinix,INF-101,16GB,64GB,64MP,5500mAh,A17 Pro,24500,7412,Maharashtra,Online,2022
Infinix,INF-101,16GB,64GB,64MP,5500mAh,A17 Pro,24500,12511,Delhi,Wholesale,2022
Infinix,INF-102,4GB,256GB,200MP,4500mAh,Snapdragon 8 Gen 2,20000,6553,Karnataka,Retail,2022
Infinix,INF-102,4GB,256GB,200MP,4500mAh,Snapdragon 8 Gen 2,20000,11280,West Bengal,Retail,2022
Infinix,INF-102,4GB,256GB,200MP,4500mAh,Snapdragon 8 Gen 2,20000,5352,Gujarat,Retail,2022
Infinix,INF-102,4GB,256GB,200MP,4500mAh,Snapdragon 8 Gen 2,20000,4198,Telangana,Retail,2022
Infinix,INF-102,4GB,256GB,200MP,4500mAh,Snapdragon 8 Gen 2,20000,19392,Bihar,Wholesale,2022
Infinix,INF-103,4GB,256GB,64MP,5500mAh,A15 Bionic,20000,4419,Maharashtra,Wholesale,2022
Infinix,INF-103,4GB,256GB,64MP,5500mAh,A15 Bionic,20000,17550,Telangana,Wholesale,2022
Infinix,INF-103,4GB,256GB,64MP,5500mAh,A15 Bionic,20000,15842,West Bengal,Wholesale,2022
Infinix,INF-103,4GB,256GB,64MP,5500mAh,A15 Bionic,20000,18722,Gujarat,Retail,2022
Infinix,INF-103,4GB,256GB,64MP,5500mAh,A15 Bionic,20000,19337,Uttar Pradesh,Online,2022
Infinix,INF-104,16GB,256GB,200MP,4300mAh,Snapdragon 8 Gen 2,30000,7006,Tamil Nadu,Wholesale,2025
Infinix,INF-104,16GB,256GB,200MP,4300mAh,Snapdragon 8 Gen 2,30000,4039,Maharashtra,Online,2025
Infinix,INF-104,16GB,256GB,200MP,4300mAh,Snapdragon 8 Gen 2,30000,10738,Bihar,Retail,2025
Infinix,INF-104,16GB,256GB,200MP,4300mAh,Snapdragon 8 Gen 2,30000,13427,Madhya Pradesh,Wholesale,2025
Infinix,INF-104,16GB,256GB,200MP,4300mAh,Snapdragon 8 Gen 2,30000,7695,Uttar Pradesh,Retail,2025
Infinix,INF-105,6GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,18000,8561,Uttar Pradesh,Wholesale,2023
Infinix,INF-105,6GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,18000,7823,Delhi,Wholesale,2023
Infinix,INF-105,6GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,18000,16731,Karnataka,Online,2023
Infinix,INF-105,6GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,18000,13498,Telangana,Online,2023
Infinix,INF-105,6GB,64GB,108MP,5000mAh,Snapdragon 7 Gen 1,18000,14118,Maharashtra,Online,2023
Infinix,INF-106,8GB,512GB,200MP,4000mAh,Snapdragon 8 Gen 1,28500,19288,West Bengal,Wholesale,2023
Infinix,INF-106,8GB,512GB,200MP,4000mAh,Snapdragon 8 Gen 1,28500,10545,Maharashtra,Wholesale,2023
Infinix,INF-106,8GB,512GB,200MP,4000mAh,Snapdragon 8 Gen 1,28500,15751,Uttar Pradesh,Online,2023
Infinix,INF-106,8GB,512GB,200MP,4000mAh,Snapdragon 8 Gen 1,28500,6327,Tamil Nadu,Wholesale,2023
Infinix,INF-106,8GB,512GB,200MP,4000mAh,Snapdragon 8 Gen 1,28500,13801,Telangana,Online,2023
Infinix,INF-107,12GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,3535,Bihar,Wholesale,2024
Infinix,INF-107,12GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,15325,West Bengal,Online,2024
Infinix,INF-107,12GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30000,16649,Karnataka,Retail,2024
